NOMBRE_EMPRESA;year;month;SINI_PAG_VS_PRIM_PCT;RESERVAS_VS_PRIM_PCT;SINI_INC_VS_PRIM_DEV_PCT;COMISION_VS_PRIM_PCT;GAST_ADQ_VS_PRIM_PCT;GAST_ADM_VS_PRIM_PCT;COSTO_REAS_VS_PRIM_DEV_PCT;TASA_COMBINADA_PCT;INDICE_COB_RESERVAS;archivo_fuente;hoja
Andes C.A., Seguros;2025;5;13.551062467116894;29.533863272858223;30.219745506827046;10.477126387793591;7.3862169845588275;62.28619856201506;0.8828880731589146;111.25217551435344;4.593391756918029;3_Indice_por_Empresa_Dic.xlsx;Mayo
Aseguradora Nacional Unida Uniseguros, S.A.;2025;5;23.092547486663683;35.56177493688267;23.25999569721433;11.627194256781099;11.976752837249219;60.62511245925521;2.83601062739536;110.32506587789521;16.232521746472887;3_Indice_por_Empresa_Dic.xlsx;Mayo
Atrio Seguros S.A.;2025;5;20.976565030260037;40.30896633898751;29.802001216955098;12.929097056353253;7.558337323730918;36.46487196422981;7.446782998894914;94.20109056016399;1.0071542310297228;3_Indice_por_Empresa_Dic.xlsx;Mayo
Ávila C.A., de Seguros;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Banesco Seguros C.A.;2025;5;30.96704701659394;15.011410147996596;31.55470263856731;9.499209462923675;2.8759945850979984;25.297612833637494;8.915968291477334;78.1434878117038;6.1787236066255815;3_Indice_por_Empresa_Dic.xlsx;Mayo
BBVA Seguros,C.A.;2025;5;25.06963086792623;4.880756416108692;27.973750546628303;0;0;70.62262809054269;0.23009392780790355;98.8264725649789;1.4036061991017807;3_Indice_por_Empresa_Dic.xlsx;Mayo
Bolivariana de Seguros y Reaseguros, S.A.;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Capital, C.A. Seguros;2025;5;0.21384001963947585;0.18176673290038817;0.08897701345290195;0.03628189799558597;0.009070474498896492;11.231877595964415;90.87255438420824;102.23876136612004;11.777280425698702;3_Indice_por_Empresa_Dic.xlsx;Mayo
Carabobo C.A., Seguros;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Caracas C.A., Seguros;2025;5;48.36563706112291;30.66025526755542;80.43878900818913;11.758403512342843;3.3980585144824245;15.42600367116648;6.302288886741785;117.32354359292268;1.5158273230189863;3_Indice_por_Empresa_Dic.xlsx;Mayo
Caroní, S.A., Seguros;2025;5;6.008533341806173;0.5154086657814941;8.446490349172931;13.031094979842106;4.681325499568585;110.5354802079826;12.292340605155836;148.98673164172206;11.550952701327946;3_Indice_por_Empresa_Dic.xlsx;Mayo
Catatumbo C.A., Seguros;2025;5;4.228187877628177;40.424664700814695;7.637233999319408;10.834245194597008;4.928179687637209;20.729579363176963;14.941680983308284;59.070919228038875;27.960973547280943;3_Indice_por_Empresa_Dic.xlsx;Mayo
Constitución C.A., Seguros;2025;5;23.800763420254036;52.392894829226165;24.974426250952472;6.837986108578659;4.927427662024604;26.306284684440023;21.51405196351251;84.56017666950827;1.771286166780317;3_Indice_por_Empresa_Dic.xlsx;Mayo
Corporativos C.A., Seguros;2025;5;0;0.00001067797578770485;0;1.5027175122701448;0;147.93946465885102;0;149.44218217112117;6.243840202409095;3_Indice_por_Empresa_Dic.xlsx;Mayo
Estar Seguros, S.A.;2025;5;26.718282165992186;33.940334013284016;53.403315108295025;11.2943323110973;7.217533864273196;24.081694097349896;-14.920434810787855;81.07644057022756;2.527665510923386;3_Indice_por_Empresa_Dic.xlsx;Mayo
Fe C.A., Seguros;2025;5;28.78984139654343;7.766462012116006;32.66559334092381;0.026625680406178874;0;60.603249418280456;0;93.29546843961045;6.998239920123517;3_Indice_por_Empresa_Dic.xlsx;Mayo
Guayana C.A., Seguros;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Hispana de Seguros, S.A.;2025;5;48.689330355388066;17.26220382144606;66.96582990749353;8.8141923223985;4.401261893737159;20.58586594254752;-8.450245123405217;92.31690494277149;2.570723916608441;3_Indice_por_Empresa_Dic.xlsx;Mayo
Horizonte, S.A. Seguros;2025;5;35.53522888910932;10.458674450707688;25.5567731401076;0.6430196736662632;20.49390929494132;46.057035104038846;1.8266093052292458;94.57734651798327;36.956938498818865;3_Indice_por_Empresa_Dic.xlsx;Mayo
Iberoamericana de Seguros C.A.;2025;5;10.231686688860526;1.7445803687178258;0;0;0;52.814960115565036;-0.31309613813835446;52.50186397742668;38.62475557575653;3_Indice_por_Empresa_Dic.xlsx;Mayo
Interbank Seguros S.A.;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Internacional, S.A. de Seguros;2025;5;42.74555800022236;18.646033682467706;67.74696151862828;8.364798581978494;10.176110461773861;18.949565919770315;-1.6652138305372564;103.57222265161369;1.4242808352403757;3_Indice_por_Empresa_Dic.xlsx;Mayo
Latitud Seguros, C.A.;2025;5;0.6441865337209153;0.7972534675559609;1.541895158920536;0.4680132436798142;0.30815895985431513;10.639206738086754;99.19803654113892;112.15531064168033;4.539134975809808;3_Indice_por_Empresa_Dic.xlsx;Mayo
Mapfre La Seguridad, C.A. de Seguros;2025;5;41.7773643063405;23.01901038519802;34.99423794719189;8.662863464621436;5.496746351596987;20.379573862034015;39.37325835949358;108.90667998493791;1.8323329742832473;3_Indice_por_Empresa_Dic.xlsx;Mayo
Mercantil C.A., Seguros;2025;5;51.45672045683058;27.850496564639325;65.63499766818222;8.829446765155778;5.122651187524592;15.66880787161183;-3.5112195516806826;91.74468394079375;5.992362322181972;3_Indice_por_Empresa_Dic.xlsx;Mayo
Miranda, C.A Seguros;2025;5;10.73593993438206;12.51365336824912;15.924776937707025;0.6729036265417484;0;48.55369008057649;44.51133886576189;109.66270951058715;2.5907638755319935;3_Indice_por_Empresa_Dic.xlsx;Mayo
Multinacional de Seguros C.A.;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Mundial de Seguros,C.A.;2025;5;1.2469826648666578;14.551094125251025;6.269990074962273;3.795259571298551;0.5487517793006197;79.77375898181816;-29.612087702736652;60.77567270464295;1.924571922437328;3_Indice_por_Empresa_Dic.xlsx;Mayo
Nuevo Mundo S.A., Seguros;2025;5;39.93020491342868;6.028511381534698;59.47311856832812;9.464667275990768;5.616842929845912;55.60644908533598;2.2806830161086715;132.44176087560945;19.084470972793802;3_Indice_por_Empresa_Dic.xlsx;Mayo
Occidental C.A., Seguros;2025;5;3.0155133680834654;16.641633095472503;9.569934287375103;8.41399492364794;8.234590296117563;74.73165279207285;2.597062880717227;103.54723517993068;4.074775807511157;3_Indice_por_Empresa_Dic.xlsx;Mayo
Oceánica de Seguros, C.A.;2025;5;37.449792841060905;29.087178084780252;60.53579261183003;8.62144214623048;7.306967638871495;18.970026925605115;-1.18874774435711;94.24548157818;1.469506028422774;3_Indice_por_Empresa_Dic.xlsx;Mayo
Oriental de Seguros C.A.;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Pirámide C.A., Seguros;2025;5;29.750544693498853;62.84845222449471;62.287904047184725;10.001940403466643;3.5560052343292328;29.086100833930384;-10.623347189521084;94.30860332938991;3.7230282587034225;3_Indice_por_Empresa_Dic.xlsx;Mayo
Previsora, C.N.A. de Seguros;2025;5;3.6675844352814817;5.425925940363487;2.9160022870399516;0.1126935290403115;0;86.80074634758658;-26.157943990990102;63.671498172676735;37.503263251120174;3_Indice_por_Empresa_Dic.xlsx;Mayo
Primus Seguros C.A.;2025;5;0;0.000001848302392474038;0.000002471408460871809;0;0;360.33848959796666;0;360.3384920693751;15.864361431508014;3_Indice_por_Empresa_Dic.xlsx;Mayo
Proseguros, S.A.;2025;5;8.458019632853468;1.4874334346331433;9.79531284666247;9.245344147545;10.551702678037195;38.12584213326004;6.985285259931559;74.70348706543626;3.62932196463658;3_Indice_por_Empresa_Dic.xlsx;Mayo
Qualitas C.A., Seguros;2025;5;41.85676563091449;61.21148388146304;66.20498840274016;9.54219613769078;4.352272650626208;49.85243018465862;-35.56503807258311;94.38684930313265;2.006646552673918;3_Indice_por_Empresa_Dic.xlsx;Mayo
Real Seguros, S.A.;2025;5;28.144103617278937;12.296031251531574;36.60515980775458;8.695416301004435;7.974555598304919;22.384602121248033;32.270703577775656;107.93043740608763;6.624657759020744;3_Indice_por_Empresa_Dic.xlsx;Mayo
Regional, C.A. de Seguros;2025;5;0;0;0;0;0;0;0;0;0;3_Indice_por_Empresa_Dic.xlsx;Mayo
Universal de Seguros C.A.;2025;5;3.374403678245029;3.4863999352503776;8.955338294860018;16.566546558365324;8.973475795378425;35.232342383331;1.4233430491271937;71.15104608106196;5.508692628470131;3_Indice_por_Empresa_Dic.xlsx;Mayo
Universitas, C.A. Seguros;2025;5;29.907326418697476;6.894703629119182;30.87407758392754;10.153598291224826;7.472179821218532;22.388917777738364;5.204106652554087;76.09288012666335;2.122055381106871;3_Indice_por_Empresa_Dic.xlsx;Mayo
Venezolana de Seguros y Vida C.A.,;2025;5;6.673893891864865;17.394081562418986;31.372704280451067;3.4060460438543063;1.9754966726715968;22.451643787345102;10.597031615369126;69.8029223996912;1.1996289572575778;3_Indice_por_Empresa_Dic.xlsx;Mayo
Venezuela C.A., Seguros;2025;5;29.768220269250662;9.059065191647155;45.41017702136674;8.233078760916582;4.032790290190079;29.63615526795805;9.130637065311225;96.44283840574268;1.8907537468356657;3_Indice_por_Empresa_Dic.xlsx;Mayo
